2023-10-02 15:51:24,132 INFO    MainThread:34595 [wandb_setup.py:_flush():76] Current SDK version is 0.15.11
2023-10-02 15:51:24,133 INFO    MainThread:34595 [wandb_setup.py:_flush():76] Configure stats pid to 34595
2023-10-02 15:51:24,133 INFO    MainThread:34595 [wandb_setup.py:_flush():76] Loading settings from /Users/alextang/.config/wandb/settings
2023-10-02 15:51:24,133 INFO    MainThread:34595 [wandb_setup.py:_flush():76] Loading settings from /Users/alextang/Desktop/Wandb/wandb/settings
2023-10-02 15:51:24,133 INFO    MainThread:34595 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2023-10-02 15:51:24,133 INFO    MainThread:34595 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'test.py', 'program_abspath': '/Users/alextang/Desktop/Wandb/test.py', 'program': '/Users/alextang/Desktop/Wandb/test.py'}
2023-10-02 15:51:24,133 INFO    MainThread:34595 [wandb_setup.py:_flush():76] Applying login settings: {'api_key': '***REDACTED***'}
2023-10-02 15:51:24,133 INFO    MainThread:34595 [wandb_setup.py:_flush():76] Applying login settings: {'api_key': '***REDACTED***'}
2023-10-02 15:51:24,133 INFO    MainThread:34595 [wandb_init.py:_log_setup():528] Logging user logs to /Users/alextang/Desktop/Wandb/wandb/run-20231002_155124-rao12edk/logs/debug.log
2023-10-02 15:51:24,133 INFO    MainThread:34595 [wandb_init.py:_log_setup():529] Logging internal logs to /Users/alextang/Desktop/Wandb/wandb/run-20231002_155124-rao12edk/logs/debug-internal.log
2023-10-02 15:51:24,133 INFO    MainThread:34595 [wandb_init.py:init():568] calling init triggers
2023-10-02 15:51:24,133 INFO    MainThread:34595 [wandb_init.py:init():575] wandb.init called with sweep_config: {}
config: {}
2023-10-02 15:51:24,134 INFO    MainThread:34595 [wandb_init.py:init():618] starting backend
2023-10-02 15:51:24,134 INFO    MainThread:34595 [wandb_init.py:init():622] setting up manager
2023-10-02 15:51:24,135 INFO    MainThread:34595 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2023-10-02 15:51:24,136 INFO    MainThread:34595 [wandb_init.py:init():628] backend started and connected
2023-10-02 15:51:24,138 INFO    MainThread:34595 [wandb_init.py:init():720] updated telemetry
2023-10-02 15:51:24,138 INFO    MainThread:34595 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2023-10-02 15:51:25,357 INFO    MainThread:34595 [wandb_run.py:_on_init():2220] communicating current version
2023-10-02 15:51:25,474 INFO    MainThread:34595 [wandb_run.py:_on_init():2229] got version response 
2023-10-02 15:51:25,474 INFO    MainThread:34595 [wandb_init.py:init():804] starting run threads in backend
2023-10-02 15:51:27,337 INFO    MainThread:34595 [wandb_run.py:_console_start():2199] atexit reg
2023-10-02 15:51:27,337 INFO    MainThread:34595 [wandb_run.py:_redirect():2054] redirect: wrap_raw
2023-10-02 15:51:27,337 INFO    MainThread:34595 [wandb_run.py:_redirect():2119] Wrapping output streams.
2023-10-02 15:51:27,338 INFO    MainThread:34595 [wandb_run.py:_redirect():2144] Redirects installed.
2023-10-02 15:51:27,341 INFO    MainThread:34595 [wandb_init.py:init():845] run started, returning control to user process
2023-10-02 15:51:27,343 INFO    MainThread:34595 [wandb_run.py:_finish():1934] finishing run 2sabo/test/rao12edk
2023-10-02 15:51:27,343 INFO    MainThread:34595 [wandb_run.py:_atexit_cleanup():2168] got exitcode: 0
2023-10-02 15:51:27,344 INFO    MainThread:34595 [wandb_run.py:_restore():2151] restore
2023-10-02 15:51:27,344 INFO    MainThread:34595 [wandb_run.py:_restore():2157] restore done
2023-10-02 15:51:30,762 INFO    MainThread:34595 [wandb_run.py:_footer_history_summary_info():3554] rendering history
2023-10-02 15:51:30,763 INFO    MainThread:34595 [wandb_run.py:_footer_history_summary_info():3586] rendering summary
2023-10-02 15:51:30,770 INFO    MainThread:34595 [wandb_run.py:_footer_sync_info():3513] logging synced files
