2023-10-25 01:18:08,590 INFO    MainThread:34428 [wandb_setup.py:_flush():76] Current SDK version is 0.15.11
2023-10-25 01:18:08,591 INFO    MainThread:34428 [wandb_setup.py:_flush():76] Configure stats pid to 34428
2023-10-25 01:18:08,591 INFO    MainThread:34428 [wandb_setup.py:_flush():76] Loading settings from /Users/alextang/.config/wandb/settings
2023-10-25 01:18:08,591 INFO    MainThread:34428 [wandb_setup.py:_flush():76] Loading settings from /Users/alextang/Desktop/regression-testing/wandb/settings
2023-10-25 01:18:08,591 INFO    MainThread:34428 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2023-10-25 01:18:08,591 INFO    MainThread:34428 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'generate_report.py', 'program_abspath': '/Users/alextang/Desktop/regression-testing/generate_report.py', 'program': '/Users/alextang/Desktop/regression-testing/generate_report.py'}
2023-10-25 01:18:08,591 INFO    MainThread:34428 [wandb_setup.py:_flush():76] Applying login settings: {'api_key': '***REDACTED***'}
2023-10-25 01:18:08,591 INFO    MainThread:34428 [wandb_setup.py:_flush():76] Applying login settings: {'api_key': '***REDACTED***'}
2023-10-25 01:18:08,591 INFO    MainThread:34428 [wandb_init.py:_log_setup():528] Logging user logs to /Users/alextang/Desktop/regression-testing/wandb/run-20231025_011808-p6rusl2g/logs/debug.log
2023-10-25 01:18:08,592 INFO    MainThread:34428 [wandb_init.py:_log_setup():529] Logging internal logs to /Users/alextang/Desktop/regression-testing/wandb/run-20231025_011808-p6rusl2g/logs/debug-internal.log
2023-10-25 01:18:08,592 INFO    MainThread:34428 [wandb_init.py:init():568] calling init triggers
2023-10-25 01:18:08,592 INFO    MainThread:34428 [wandb_init.py:init():575] wandb.init called with sweep_config: {}
config: {'learning_rate': 0.02, 'architecture': 'CNN', 'dataset': 'CIFAR-100', 'epochs': 10, 'steps': 1000}
2023-10-25 01:18:08,592 INFO    MainThread:34428 [wandb_init.py:init():618] starting backend
2023-10-25 01:18:08,592 INFO    MainThread:34428 [wandb_init.py:init():622] setting up manager
2023-10-25 01:18:08,595 INFO    MainThread:34428 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2023-10-25 01:18:08,597 INFO    MainThread:34428 [wandb_init.py:init():628] backend started and connected
2023-10-25 01:18:08,603 INFO    MainThread:34428 [wandb_init.py:init():720] updated telemetry
2023-10-25 01:18:08,640 INFO    MainThread:34428 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2023-10-25 01:18:09,639 INFO    MainThread:34428 [wandb_run.py:_on_init():2220] communicating current version
2023-10-25 01:18:09,897 INFO    MainThread:34428 [wandb_run.py:_on_init():2229] got version response upgrade_message: "wandb version 0.15.12 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2023-10-25 01:18:09,897 INFO    MainThread:34428 [wandb_init.py:init():804] starting run threads in backend
2023-10-25 01:18:15,629 INFO    MainThread:34428 [wandb_run.py:_console_start():2199] atexit reg
2023-10-25 01:18:15,629 INFO    MainThread:34428 [wandb_run.py:_redirect():2054] redirect: wrap_raw
2023-10-25 01:18:15,630 INFO    MainThread:34428 [wandb_run.py:_redirect():2119] Wrapping output streams.
2023-10-25 01:18:15,630 INFO    MainThread:34428 [wandb_run.py:_redirect():2144] Redirects installed.
2023-10-25 01:18:15,631 INFO    MainThread:34428 [wandb_init.py:init():845] run started, returning control to user process
2023-10-25 01:18:15,632 INFO    MainThread:34428 [wandb_run.py:_finish():1934] finishing run 2sabo/test3/p6rusl2g
2023-10-25 01:18:15,632 INFO    MainThread:34428 [wandb_run.py:_atexit_cleanup():2168] got exitcode: 0
2023-10-25 01:18:15,632 INFO    MainThread:34428 [wandb_run.py:_restore():2151] restore
2023-10-25 01:18:15,632 INFO    MainThread:34428 [wandb_run.py:_restore():2157] restore done
2023-10-25 01:18:20,301 INFO    MainThread:34428 [wandb_run.py:_footer_history_summary_info():3554] rendering history
2023-10-25 01:18:20,301 INFO    MainThread:34428 [wandb_run.py:_footer_history_summary_info():3586] rendering summary
2023-10-25 01:18:20,308 INFO    MainThread:34428 [wandb_run.py:_footer_sync_info():3513] logging synced files
